sampleID	plate_number	well_name	plate_row	plate_column	treatment	Ab_name	normalised_counts
plate_3_175	plate_3	175	C	1	EGF	H3-p	222
plate_4_175	plate_4	175	C	1	No_EGF	H3-p	272
plate_7_175	plate_7	175	C	1	iRSK_EGF	H3-p	216
plate_8_175	plate_8	175	C	1	No_EGF	H3-p	251
plate_10_237	plate_10	237	H	3	iRSK_EGF	H3-p	225
plate_11_237	plate_11	237	H	3	ip70S6K_EGF	H3-p	359.5
plate_12_237	plate_12	237	H	3	iRSK_EGF	H3-p	252
plate_13_237	plate_13	237	H	3	EGF	H3-p	231
plate_2_237	plate_2	237	H	3	EGF	H3-p	217
plate_3_237	plate_3	237	H	3	ip70S6K_EGF	H3-p	227
plate_4_237	plate_4	237	H	3	No_EGF	H3-p	362
plate_6_237	plate_6	237	H	3	iRSK_EGF	H3-p	200
plate_7_237	plate_7	237	H	3	EGF	H3-p	272
plate_8_237	plate_8	237	H	3	EGF	H3-p	204
plate_10_182	plate_10	182	C	8	ip70S6K_EGF	H3-p	432
plate_11_182	plate_11	182	C	8	ip70S6K_EGF	H3-p	163.5
plate_13_182	plate_13	182	C	8	EGF	H3-p	147
plate_2_182	plate_2	182	C	8	EGF	H3-p	272
plate_4_182	plate_4	182	C	8	ip70S6K_EGF	H3-p	152
plate_6_182	plate_6	182	C	8	EGF	H3-p	201
plate_7_182	plate_7	182	C	8	EGF	H3-p	193
plate_10_222	plate_10	222	F	12	iRSK_EGF	H3-p	238
plate_13_222	plate_13	222	F	12	EGF	H3-p	386
plate_2_222	plate_2	222	F	12	ip70S6K_EGF	H3-p	219
plate_3_222	plate_3	222	F	12	EGF	H3-p	186
plate_4_222	plate_4	222	F	12	EGF	H3-p	310
plate_6_222	plate_6	222	F	12	No_EGF	H3-p	244
plate_7_222	plate_7	222	F	12	iRSK_EGF	H3-p	213
plate_8_222	plate_8	222	F	12	EGF	H3-p	309
plate_10_221	plate_10	221	F	11	iRSK_EGF	H3-p	264
plate_11_221	plate_11	221	F	11	EGF	H3-p	191.5
plate_12_221	plate_12	221	F	11	ip70S6K_EGF	H3-p	224
plate_13_221	plate_13	221	F	11	ip70S6K_EGF	H3-p	201
plate_3_221	plate_3	221	F	11	EGF	H3-p	239
plate_4_221	plate_4	221	F	11	ip70S6K_EGF	H3-p	383
plate_10_213	plate_10	213	F	3	iRSK_EGF	H3-p	268
plate_11_213	plate_11	213	F	3	No_EGF	H3-p	270.5
plate_2_213	plate_2	213	F	3	No_EGF	H3-p	165
plate_3_213	plate_3	213	F	3	No_EGF	H3-p	248
plate_4_213	plate_4	213	F	3	ip70S6K_EGF	H3-p	211
plate_6_213	plate_6	213	F	3	EGF	H3-p	166
plate_7_213	plate_7	213	F	3	No_EGF	H3-p	292
plate_11_235	plate_11	235	H	1	ip70S6K_EGF	H3-p	382.5
plate_3_235	plate_3	235	H	1	ip70S6K_EGF	H3-p	264
plate_4_235	plate_4	235	H	1	No_EGF	H3-p	201
plate_7_235	plate_7	235	H	1	EGF	H3-p	189
plate_9_235	plate_9	235	H	1	ip70S6K_EGF	H3-p	352
plate_10_176	plate_10	176	C	2	EGF	H3-p	227
plate_11_176	plate_11	176	C	2	ip70S6K_EGF	H3-p	192.5
plate_13_176	plate_13	176	C	2	ip70S6K_EGF	H3-p	270
plate_2_176	plate_2	176	C	2	iRSK_EGF	H3-p	313
plate_4_176	plate_4	176	C	2	No_EGF	H3-p	300
plate_6_176	plate_6	176	C	2	EGF	H3-p	237
plate_7_176	plate_7	176	C	2	EGF	H3-p	262
plate_10_231	plate_10	231	G	9	iRSK_EGF	H3-p	235
plate_12_231	plate_12	231	G	9	EGF	H3-p	225
plate_2_231	plate_2	231	G	9	EGF	H3-p	191
plate_3_231	plate_3	231	G	9	ip70S6K_EGF	H3-p	292
plate_4_231	plate_4	231	G	9	ip70S6K_EGF	H3-p	296
plate_8_231	plate_8	231	G	9	No_EGF	H3-p	364
plate_9_231	plate_9	231	G	9	ip70S6K_EGF	H3-p	223
plate_10_205	plate_10	205	E	7	No_EGF	H3-p	215
plate_13_205	plate_13	205	E	7	EGF	H3-p	247
plate_4_205	plate_4	205	E	7	ip70S6K_EGF	H3-p	210
plate_6_205	plate_6	205	E	7	ip70S6K_EGF	H3-p	318
plate_7_205	plate_7	205	E	7	EGF	H3-p	140
plate_8_205	plate_8	205	E	7	EGF	H3-p	371
plate_13_241	plate_13	241	H	7	iRSK_EGF	H3-p	214
plate_2_241	plate_2	241	H	7	EGF	H3-p	206
plate_3_241	plate_3	241	H	7	ip70S6K_EGF	H3-p	315
plate_4_241	plate_4	241	H	7	ip70S6K_EGF	H3-p	309
plate_6_241	plate_6	241	H	7	iRSK_EGF	H3-p	234
plate_8_241	plate_8	241	H	7	ip70S6K_EGF	H3-p	263
plate_9_241	plate_9	241	H	7	iRSK_EGF	H3-p	271
plate_11_206	plate_11	206	E	8	ip70S6K_EGF	H3-p	171.5
plate_2_206	plate_2	206	E	8	ip70S6K_EGF	H3-p	187
plate_4_206	plate_4	206	E	8	EGF	H3-p	192
plate_7_206	plate_7	206	E	8	ip70S6K_EGF	H3-p	212
plate_8_206	plate_8	206	E	8	EGF	H3-p	218
plate_9_206	plate_9	206	E	8	ip70S6K_EGF	H3-p	196
plate_10_216	plate_10	216	F	6	ip70S6K_EGF	H3-p	195
plate_11_216	plate_11	216	F	6	EGF	H3-p	420.5
plate_12_216	plate_12	216	F	6	EGF	H3-p	192
plate_13_216	plate_13	216	F	6	iRSK_EGF	H3-p	171
plate_2_216	plate_2	216	F	6	iRSK_EGF	H3-p	245
plate_4_216	plate_4	216	F	6	EGF	H3-p	271
plate_6_216	plate_6	216	F	6	ip70S6K_EGF	H3-p	268
plate_8_216	plate_8	216	F	6	EGF	H3-p	246
plate_9_216	plate_9	216	F	6	ip70S6K_EGF	H3-p	191
plate_10_208	plate_10	208	E	10	ip70S6K_EGF	H3-p	447
plate_12_208	plate_12	208	E	10	iRSK_EGF	H3-p	154
plate_13_208	plate_13	208	E	10	ip70S6K_EGF	H3-p	229
plate_2_208	plate_2	208	E	10	ip70S6K_EGF	H3-p	336
plate_3_208	plate_3	208	E	10	EGF	H3-p	130
plate_4_208	plate_4	208	E	10	iRSK_EGF	H3-p	222
plate_7_208	plate_7	208	E	10	EGF	H3-p	475
plate_9_208	plate_9	208	E	10	No_EGF	H3-p	182
plate_10_165	plate_10	165	B	3	No_EGF	H3-p	250
plate_11_165	plate_11	165	B	3	No_EGF	H3-p	185.5
plate_13_165	plate_13	165	B	3	iRSK_EGF	H3-p	280
plate_2_165	plate_2	165	B	3	iRSK_EGF	H3-p	269
plate_3_165	plate_3	165	B	3	iRSK_EGF	H3-p	211
plate_4_165	plate_4	165	B	3	No_EGF	H3-p	379
plate_6_165	plate_6	165	B	3	iRSK_EGF	H3-p	194
plate_7_165	plate_7	165	B	3	iRSK_EGF	H3-p	207
plate_8_165	plate_8	165	B	3	No_EGF	H3-p	342
plate_9_165	plate_9	165	B	3	No_EGF	H3-p	288
plate_10_230	plate_10	230	G	8	No_EGF	H3-p	379
plate_11_230	plate_11	230	G	8	No_EGF	H3-p	213.5
plate_12_230	plate_12	230	G	8	iRSK_EGF	H3-p	241
plate_13_230	plate_13	230	G	8	EGF	H3-p	165
plate_2_230	plate_2	230	G	8	ip70S6K_EGF	H3-p	223
plate_3_230	plate_3	230	G	8	No_EGF	H3-p	171
plate_4_230	plate_4	230	G	8	iRSK_EGF	H3-p	342
plate_6_230	plate_6	230	G	8	EGF	H3-p	261
plate_8_230	plate_8	230	G	8	No_EGF	H3-p	207
plate_9_230	plate_9	230	G	8	iRSK_EGF	H3-p	228
plate_10_203	plate_10	203	E	5	ip70S6K_EGF	H3-p	379
plate_11_203	plate_11	203	E	5	ip70S6K_EGF	H3-p	337.5
plate_13_203	plate_13	203	E	5	iRSK_EGF	H3-p	261
plate_3_203	plate_3	203	E	5	EGF	H3-p	219
plate_4_203	plate_4	203	E	5	EGF	H3-p	158
plate_6_203	plate_6	203	E	5	No_EGF	H3-p	309
plate_8_203	plate_8	203	E	5	No_EGF	H3-p	214
plate_9_203	plate_9	203	E	5	No_EGF	H3-p	144
plate_10_209	plate_10	209	E	11	ip70S6K_EGF	H3-p	350
plate_11_209	plate_11	209	E	11	No_EGF	H3-p	156.5
plate_2_209	plate_2	209	E	11	ip70S6K_EGF	H3-p	238
plate_3_209	plate_3	209	E	11	EGF	H3-p	177
plate_4_209	plate_4	209	E	11	No_EGF	H3-p	355
plate_7_209	plate_7	209	E	11	No_EGF	H3-p	279
plate_8_209	plate_8	209	E	11	No_EGF	H3-p	302
plate_9_209	plate_9	209	E	11	ip70S6K_EGF	H3-p	232
plate_10_240	plate_10	240	H	6	iRSK_EGF	H3-p	262
plate_11_240	plate_11	240	H	6	ip70S6K_EGF	H3-p	155.5
plate_13_240	plate_13	240	H	6	EGF	H3-p	192
plate_2_240	plate_2	240	H	6	No_EGF	H3-p	210
plate_3_240	plate_3	240	H	6	ip70S6K_EGF	H3-p	202
plate_4_240	plate_4	240	H	6	EGF	H3-p	247
plate_6_240	plate_6	240	H	6	ip70S6K_EGF	H3-p	248
plate_7_240	plate_7	240	H	6	iRSK_EGF	H3-p	202
plate_8_240	plate_8	240	H	6	ip70S6K_EGF	H3-p	257
plate_9_240	plate_9	240	H	6	No_EGF	H3-p	248
plate_10_223	plate_10	223	G	1	EGF	H3-p	393
plate_11_223	plate_11	223	G	1	EGF	H3-p	123.5
plate_12_223	plate_12	223	G	1	No_EGF	H3-p	193
plate_13_223	plate_13	223	G	1	iRSK_EGF	H3-p	331
plate_2_223	plate_2	223	G	1	No_EGF	H3-p	217
plate_4_223	plate_4	223	G	1	No_EGF	H3-p	330
plate_9_223	plate_9	223	G	1	EGF	H3-p	160
plate_10_236	plate_10	236	H	2	ip70S6K_EGF	H3-p	346
plate_11_236	plate_11	236	H	2	iRSK_EGF	H3-p	248.5
plate_12_236	plate_12	236	H	2	EGF	H3-p	225
plate_13_236	plate_13	236	H	2	No_EGF	H3-p	207
plate_4_236	plate_4	236	H	2	No_EGF	H3-p	197
plate_6_236	plate_6	236	H	2	EGF	H3-p	184
plate_7_236	plate_7	236	H	2	No_EGF	H3-p	208
plate_8_236	plate_8	236	H	2	ip70S6K_EGF	H3-p	189
plate_9_236	plate_9	236	H	2	No_EGF	H3-p	356
plate_10_159	plate_10	159	A	9	No_EGF	H3-p	403
plate_11_159	plate_11	159	A	9	iRSK_EGF	H3-p	185.5
plate_13_159	plate_13	159	A	9	EGF	H3-p	214
plate_3_159	plate_3	159	A	9	ip70S6K_EGF	H3-p	196
plate_4_159	plate_4	159	A	9	No_EGF	H3-p	179
plate_8_159	plate_8	159	A	9	iRSK_EGF	H3-p	234
plate_9_159	plate_9	159	A	9	ip70S6K_EGF	H3-p	208
plate_11_219	plate_11	219	F	9	No_EGF	H3-p	253.5
plate_12_219	plate_12	219	F	9	No_EGF	H3-p	198
plate_13_219	plate_13	219	F	9	ip70S6K_EGF	H3-p	212
plate_2_219	plate_2	219	F	9	No_EGF	H3-p	200
plate_4_219	plate_4	219	F	9	ip70S6K_EGF	H3-p	328
plate_6_219	plate_6	219	F	9	EGF	H3-p	245
plate_7_219	plate_7	219	F	9	ip70S6K_EGF	H3-p	233
plate_8_219	plate_8	219	F	9	No_EGF	H3-p	226
plate_10_212	plate_10	212	F	2	ip70S6K_EGF	H3-p	209
plate_13_212	plate_13	212	F	2	EGF	H3-p	231
plate_2_212	plate_2	212	F	2	iRSK_EGF	H3-p	223
plate_4_212	plate_4	212	F	2	EGF	H3-p	209
plate_7_212	plate_7	212	F	2	iRSK_EGF	H3-p	255
plate_9_212	plate_9	212	F	2	iRSK_EGF	H3-p	298
plate_10_238	plate_10	238	H	4	EGF	H3-p	334
plate_11_238	plate_11	238	H	4	EGF	H3-p	345.5
plate_12_238	plate_12	238	H	4	No_EGF	H3-p	169
plate_2_238	plate_2	238	H	4	ip70S6K_EGF	H3-p	230
plate_7_238	plate_7	238	H	4	ip70S6K_EGF	H3-p	194
plate_10_232	plate_10	232	G	10	ip70S6K_EGF	H3-p	198
plate_13_232	plate_13	232	G	10	No_EGF	H3-p	392
plate_3_232	plate_3	232	G	10	iRSK_EGF	H3-p	159
plate_7_232	plate_7	232	G	10	ip70S6K_EGF	H3-p	163
plate_9_232	plate_9	232	G	10	EGF	H3-p	263
plate_10_180	plate_10	180	C	6	EGF	H3-p	194
plate_13_180	plate_13	180	C	6	iRSK_EGF	H3-p	257
plate_3_180	plate_3	180	C	6	iRSK_EGF	H3-p	195
plate_4_180	plate_4	180	C	6	iRSK_EGF	H3-p	202
plate_6_180	plate_6	180	C	6	EGF	H3-p	207
plate_7_180	plate_7	180	C	6	EGF	H3-p	158
plate_9_180	plate_9	180	C	6	EGF	H3-p	163
plate_10_204	plate_10	204	E	6	EGF	H3-p	188
plate_12_204	plate_12	204	E	6	EGF	H3-p	192
plate_3_204	plate_3	204	E	6	ip70S6K_EGF	H3-p	202
plate_6_204	plate_6	204	E	6	EGF	H3-p	195
plate_8_204	plate_8	204	E	6	EGF	H3-p	142
plate_10_210	plate_10	210	E	12	EGF	H3-p	168
plate_11_210	plate_11	210	E	12	EGF	H3-p	233.5
plate_12_210	plate_12	210	E	12	EGF	H3-p	247
plate_13_210	plate_13	210	E	12	iRSK_EGF	H3-p	234
plate_2_210	plate_2	210	E	12	ip70S6K_EGF	H3-p	226
plate_3_210	plate_3	210	E	12	EGF	H3-p	297
plate_4_210	plate_4	210	E	12	No_EGF	H3-p	141
plate_6_210	plate_6	210	E	12	ip70S6K_EGF	H3-p	202
plate_7_210	plate_7	210	E	12	ip70S6K_EGF	H3-p	348
plate_8_210	plate_8	210	E	12	iRSK_EGF	H3-p	271
plate_10_224	plate_10	224	G	2	EGF	H3-p	228
plate_12_224	plate_12	224	G	2	EGF	H3-p	218
plate_4_224	plate_4	224	G	2	EGF	H3-p	265
plate_6_224	plate_6	224	G	2	iRSK_EGF	H3-p	185
plate_7_224	plate_7	224	G	2	iRSK_EGF	H3-p	223
plate_9_224	plate_9	224	G	2	No_EGF	H3-p	265
plate_11_228	plate_11	228	G	6	EGF	H3-p	197.5
plate_12_228	plate_12	228	G	6	No_EGF	H3-p	241
plate_13_228	plate_13	228	G	6	iRSK_EGF	H3-p	165
plate_3_228	plate_3	228	G	6	iRSK_EGF	H3-p	178
plate_4_228	plate_4	228	G	6	ip70S6K_EGF	H3-p	257
plate_6_228	plate_6	228	G	6	iRSK_EGF	H3-p	180
plate_9_228	plate_9	228	G	6	EGF	H3-p	210
plate_10_201	plate_10	201	E	3	ip70S6K_EGF	H3-p	251
plate_12_201	plate_12	201	E	3	ip70S6K_EGF	H3-p	250
plate_13_201	plate_13	201	E	3	EGF	H3-p	267
plate_2_201	plate_2	201	E	3	EGF	H3-p	203
plate_3_201	plate_3	201	E	3	No_EGF	H3-p	197
plate_4_201	plate_4	201	E	3	EGF	H3-p	212
plate_6_201	plate_6	201	E	3	iRSK_EGF	H3-p	252
plate_8_201	plate_8	201	E	3	No_EGF	H3-p	231
plate_9_201	plate_9	201	E	3	iRSK_EGF	H3-p	331
plate_11_211	plate_11	211	F	1	ip70S6K_EGF	H3-p	219.5
plate_12_211	plate_12	211	F	1	EGF	H3-p	230
plate_4_211	plate_4	211	F	1	ip70S6K_EGF	H3-p	271
plate_7_211	plate_7	211	F	1	ip70S6K_EGF	H3-p	249
plate_8_211	plate_8	211	F	1	iRSK_EGF	H3-p	170
plate_10_220	plate_10	220	F	10	ip70S6K_EGF	H3-p	274
plate_11_220	plate_11	220	F	10	ip70S6K_EGF	H3-p	244.5
plate_12_220	plate_12	220	F	10	EGF	H3-p	310
plate_3_220	plate_3	220	F	10	EGF	H3-p	233
plate_4_220	plate_4	220	F	10	ip70S6K_EGF	H3-p	148
plate_6_220	plate_6	220	F	10	EGF	H3-p	303
plate_7_220	plate_7	220	F	10	EGF	H3-p	182
plate_8_220	plate_8	220	F	10	No_EGF	H3-p	256
plate_9_220	plate_9	220	F	10	EGF	H3-p	245
plate_10_214	plate_10	214	F	4	EGF	H3-p	193
plate_11_214	plate_11	214	F	4	No_EGF	H3-p	190.5
plate_3_214	plate_3	214	F	4	iRSK_EGF	H3-p	207
plate_4_214	plate_4	214	F	4	iRSK_EGF	H3-p	143
plate_6_214	plate_6	214	F	4	iRSK_EGF	H3-p	221
plate_7_214	plate_7	214	F	4	EGF	H3-p	156
plate_12_202	plate_12	202	E	4	iRSK_EGF	H3-p	391
plate_13_202	plate_13	202	E	4	iRSK_EGF	H3-p	233
plate_2_202	plate_2	202	E	4	iRSK_EGF	H3-p	184
plate_3_202	plate_3	202	E	4	ip70S6K_EGF	H3-p	312
plate_4_202	plate_4	202	E	4	EGF	H3-p	228
plate_6_202	plate_6	202	E	4	ip70S6K_EGF	H3-p	212
plate_7_202	plate_7	202	E	4	ip70S6K_EGF	H3-p	228
plate_8_202	plate_8	202	E	4	ip70S6K_EGF	H3-p	219
plate_10_218	plate_10	218	F	8	EGF	H3-p	224
plate_2_218	plate_2	218	F	8	EGF	H3-p	182
plate_6_218	plate_6	218	F	8	No_EGF	H3-p	218
plate_7_218	plate_7	218	F	8	EGF	H3-p	290
plate_8_218	plate_8	218	F	8	iRSK_EGF	H3-p	264
plate_9_218	plate_9	218	F	8	iRSK_EGF	H3-p	208
plate_10_244	plate_10	244	H	10	ip70S6K_EGF	H3-p	226
plate_11_244	plate_11	244	H	10	ip70S6K_EGF	H3-p	230.5
plate_12_244	plate_12	244	H	10	EGF	H3-p	144
plate_4_244	plate_4	244	H	10	iRSK_EGF	H3-p	230
plate_8_244	plate_8	244	H	10	EGF	H3-p	206
plate_9_244	plate_9	244	H	10	EGF	H3-p	225
plate_10_194	plate_10	194	D	8	EGF	H3-p	197
plate_12_194	plate_12	194	D	8	ip70S6K_EGF	H3-p	318
plate_3_194	plate_3	194	D	8	ip70S6K_EGF	H3-p	260
plate_4_194	plate_4	194	D	8	No_EGF	H3-p	271
plate_6_194	plate_6	194	D	8	No_EGF	H3-p	236
plate_8_194	plate_8	194	D	8	iRSK_EGF	H3-p	205
plate_9_194	plate_9	194	D	8	iRSK_EGF	H3-p	370
plate_10_227	plate_10	227	G	5	iRSK_EGF	H3-p	222
plate_12_227	plate_12	227	G	5	No_EGF	H3-p	215
plate_13_227	plate_13	227	G	5	EGF	H3-p	246
plate_2_227	plate_2	227	G	5	No_EGF	H3-p	291
plate_4_227	plate_4	227	G	5	ip70S6K_EGF	H3-p	281
plate_6_227	plate_6	227	G	5	No_EGF	H3-p	142
plate_8_227	plate_8	227	G	5	ip70S6K_EGF	H3-p	188
plate_9_227	plate_9	227	G	5	EGF	H3-p	271
plate_10_200	plate_10	200	E	2	iRSK_EGF	H3-p	254
plate_12_200	plate_12	200	E	2	EGF	H3-p	207
plate_2_200	plate_2	200	E	2	iRSK_EGF	H3-p	266
plate_4_200	plate_4	200	E	2	EGF	H3-p	172
plate_6_200	plate_6	200	E	2	iRSK_EGF	H3-p	214
plate_7_200	plate_7	200	E	2	EGF	H3-p	244
plate_9_200	plate_9	200	E	2	ip70S6K_EGF	H3-p	224
plate_10_163	plate_10	163	B	1	iRSK_EGF	H3-p	265
plate_11_163	plate_11	163	B	1	EGF	H3-p	296.5
plate_12_163	plate_12	163	B	1	EGF	H3-p	244
plate_4_163	plate_4	163	B	1	ip70S6K_EGF	H3-p	223
plate_6_163	plate_6	163	B	1	EGF	H3-p	372
plate_9_163	plate_9	163	B	1	EGF	H3-p	219
plate_10_217	plate_10	217	F	7	EGF	H3-p	200
plate_11_217	plate_11	217	F	7	EGF	H3-p	225.5
plate_12_217	plate_12	217	F	7	ip70S6K_EGF	H3-p	168
plate_13_217	plate_13	217	F	7	No_EGF	H3-p	261
plate_2_217	plate_2	217	F	7	iRSK_EGF	H3-p	216
plate_3_217	plate_3	217	F	7	ip70S6K_EGF	H3-p	251
plate_4_217	plate_4	217	F	7	No_EGF	H3-p	115
plate_7_217	plate_7	217	F	7	ip70S6K_EGF	H3-p	345
plate_10_195	plate_10	195	D	9	EGF	H3-p	247
plate_12_195	plate_12	195	D	9	iRSK_EGF	H3-p	228
plate_13_195	plate_13	195	D	9	iRSK_EGF	H3-p	188
plate_3_195	plate_3	195	D	9	ip70S6K_EGF	H3-p	303
plate_4_195	plate_4	195	D	9	No_EGF	H3-p	241
plate_7_195	plate_7	195	D	9	ip70S6K_EGF	H3-p	271
plate_8_195	plate_8	195	D	9	No_EGF	H3-p	220
plate_12_160	plate_12	160	A	10	No_EGF	H3-p	206
plate_2_160	plate_2	160	A	10	iRSK_EGF	H3-p	277
plate_4_160	plate_4	160	A	10	No_EGF	H3-p	189
plate_6_160	plate_6	160	A	10	ip70S6K_EGF	H3-p	400
plate_12_161	plate_12	161	A	11	EGF	H3-p	381
plate_13_161	plate_13	161	A	11	No_EGF	H3-p	200
plate_4_161	plate_4	161	A	11	No_EGF	H3-p	175
plate_6_161	plate_6	161	A	11	ip70S6K_EGF	H3-p	287
plate_8_161	plate_8	161	A	11	No_EGF	H3-p	234
plate_9_161	plate_9	161	A	11	iRSK_EGF	H3-p	213
plate_10_226	plate_10	226	G	4	iRSK_EGF	H3-p	323
plate_12_226	plate_12	226	G	4	iRSK_EGF	H3-p	233
plate_13_226	plate_13	226	G	4	No_EGF	H3-p	207
plate_3_226	plate_3	226	G	4	iRSK_EGF	H3-p	241
plate_6_226	plate_6	226	G	4	No_EGF	H3-p	190
plate_7_226	plate_7	226	G	4	ip70S6K_EGF	H3-p	209
plate_9_226	plate_9	226	G	4	No_EGF	H3-p	198
plate_10_246	plate_10	246	H	12	No_EGF	H3-p	494
plate_12_246	plate_12	246	H	12	EGF	H3-p	226
plate_13_246	plate_13	246	H	12	EGF	H3-p	188
plate_3_246	plate_3	246	H	12	EGF	H3-p	181
plate_4_246	plate_4	246	H	12	iRSK_EGF	H3-p	234
plate_6_246	plate_6	246	H	12	No_EGF	H3-p	253
plate_8_246	plate_8	246	H	12	No_EGF	H3-p	238
plate_9_246	plate_9	246	H	12	ip70S6K_EGF	H3-p	255
plate_11_162	plate_11	162	A	12	No_EGF	H3-p	448.5
plate_12_162	plate_12	162	A	12	EGF	H3-p	174
plate_2_162	plate_2	162	A	12	No_EGF	H3-p	291
plate_3_162	plate_3	162	A	12	No_EGF	H3-p	209
plate_4_162	plate_4	162	A	12	EGF	H3-p	212
plate_6_162	plate_6	162	A	12	iRSK_EGF	H3-p	232
plate_7_162	plate_7	162	A	12	EGF	H3-p	189
plate_8_162	plate_8	162	A	12	EGF	H3-p	255
plate_9_162	plate_9	162	A	12	EGF	H3-p	182
plate_11_152	plate_11	152	A	2	ip70S6K_EGF	H3-p	218.5
plate_12_152	plate_12	152	A	2	ip70S6K_EGF	H3-p	318
plate_6_152	plate_6	152	A	2	EGF	H3-p	196
plate_10_239	plate_10	239	H	5	iRSK_EGF	H3-p	316
plate_11_239	plate_11	239	H	5	No_EGF	H3-p	218.5
plate_12_239	plate_12	239	H	5	EGF	H3-p	200
plate_2_239	plate_2	239	H	5	iRSK_EGF	H3-p	284
plate_3_239	plate_3	239	H	5	iRSK_EGF	H3-p	251
plate_6_239	plate_6	239	H	5	No_EGF	H3-p	290
plate_7_239	plate_7	239	H	5	iRSK_EGF	H3-p	223
plate_9_239	plate_9	239	H	5	No_EGF	H3-p	333
plate_10_243	plate_10	243	H	9	EGF	H3-p	231
plate_11_243	plate_11	243	H	9	EGF	H3-p	216.5
plate_12_243	plate_12	243	H	9	iRSK_EGF	H3-p	347
plate_13_243	plate_13	243	H	9	ip70S6K_EGF	H3-p	229
plate_2_243	plate_2	243	H	9	EGF	H3-p	198
plate_3_243	plate_3	243	H	9	No_EGF	H3-p	204
plate_4_243	plate_4	243	H	9	No_EGF	H3-p	162
plate_7_243	plate_7	243	H	9	iRSK_EGF	H3-p	253
plate_8_243	plate_8	243	H	9	No_EGF	H3-p	212
plate_10_164	plate_10	164	B	2	ip70S6K_EGF	H3-p	214
plate_11_164	plate_11	164	B	2	ip70S6K_EGF	H3-p	267.5
plate_12_164	plate_12	164	B	2	iRSK_EGF	H3-p	252
plate_3_164	plate_3	164	B	2	No_EGF	H3-p	200
plate_4_164	plate_4	164	B	2	ip70S6K_EGF	H3-p	388
plate_6_164	plate_6	164	B	2	iRSK_EGF	H3-p	276
plate_7_164	plate_7	164	B	2	EGF	H3-p	281
plate_8_164	plate_8	164	B	2	ip70S6K_EGF	H3-p	229
plate_10_158	plate_10	158	A	8	ip70S6K_EGF	H3-p	299
plate_12_158	plate_12	158	A	8	No_EGF	H3-p	244
plate_2_158	plate_2	158	A	8	EGF	H3-p	218
plate_4_158	plate_4	158	A	8	ip70S6K_EGF	H3-p	216
plate_7_158	plate_7	158	A	8	No_EGF	H3-p	195
plate_9_158	plate_9	158	A	8	ip70S6K_EGF	H3-p	309
plate_10_225	plate_10	225	G	3	iRSK_EGF	H3-p	276
plate_12_225	plate_12	225	G	3	ip70S6K_EGF	H3-p	248
plate_13_225	plate_13	225	G	3	iRSK_EGF	H3-p	298
plate_2_225	plate_2	225	G	3	ip70S6K_EGF	H3-p	198
plate_4_225	plate_4	225	G	3	EGF	H3-p	268
plate_7_225	plate_7	225	G	3	EGF	H3-p	260
plate_8_225	plate_8	225	G	3	iRSK_EGF	H3-p	327
plate_9_225	plate_9	225	G	3	EGF	H3-p	361
plate_10_215	plate_10	215	F	5	iRSK_EGF	H3-p	248
plate_12_215	plate_12	215	F	5	iRSK_EGF	H3-p	181
plate_13_215	plate_13	215	F	5	ip70S6K_EGF	H3-p	238
plate_4_215	plate_4	215	F	5	EGF	H3-p	205
plate_6_215	plate_6	215	F	5	iRSK_EGF	H3-p	218
plate_9_215	plate_9	215	F	5	No_EGF	H3-p	304
plate_10_196	plate_10	196	D	10	EGF	H3-p	203
plate_11_196	plate_11	196	D	10	ip70S6K_EGF	H3-p	326.5
plate_12_196	plate_12	196	D	10	ip70S6K_EGF	H3-p	284
plate_2_196	plate_2	196	D	10	EGF	H3-p	155
plate_3_196	plate_3	196	D	10	iRSK_EGF	H3-p	181
plate_4_196	plate_4	196	D	10	ip70S6K_EGF	H3-p	303
plate_6_196	plate_6	196	D	10	iRSK_EGF	H3-p	191
plate_8_196	plate_8	196	D	10	EGF	H3-p	272
plate_9_196	plate_9	196	D	10	EGF	H3-p	213
plate_10_207	plate_10	207	E	9	iRSK_EGF	H3-p	264
plate_11_207	plate_11	207	E	9	EGF	H3-p	265.5
plate_12_207	plate_12	207	E	9	No_EGF	H3-p	253
plate_13_207	plate_13	207	E	9	ip70S6K_EGF	H3-p	207
plate_3_207	plate_3	207	E	9	ip70S6K_EGF	H3-p	245
plate_4_207	plate_4	207	E	9	EGF	H3-p	184
plate_6_207	plate_6	207	E	9	ip70S6K_EGF	H3-p	251
plate_7_207	plate_7	207	E	9	ip70S6K_EGF	H3-p	450
plate_9_207	plate_9	207	E	9	ip70S6K_EGF	H3-p	212
plate_10_245	plate_10	245	H	11	EGF	H3-p	165
plate_11_245	plate_11	245	H	11	ip70S6K_EGF	H3-p	396.5
plate_12_245	plate_12	245	H	11	ip70S6K_EGF	H3-p	220
plate_2_245	plate_2	245	H	11	ip70S6K_EGF	H3-p	360
plate_3_245	plate_3	245	H	11	EGF	H3-p	166
plate_6_245	plate_6	245	H	11	No_EGF	H3-p	183
plate_7_245	plate_7	245	H	11	No_EGF	H3-p	304
plate_8_245	plate_8	245	H	11	iRSK_EGF	H3-p	246
plate_10_199	plate_10	199	E	1	EGF	H3-p	205
plate_2_199	plate_2	199	E	1	iRSK_EGF	H3-p	228
plate_4_199	plate_4	199	E	1	iRSK_EGF	H3-p	216
plate_6_199	plate_6	199	E	1	EGF	H3-p	399
