sample_id	plate_number	treatment	cluster	BMP_signalling	TGFb_signalling	TNFa_signalling	Notch_signalling	Wnt_signalling	EGF_signalling	JAK-STAT_signalling	adhesion	proliferation	differentiation
plate_7_176	plate_7	EGF	1	3.891134079937661	5.358838582227497	6.426825882599738	2.091313271249321	2.832670517640821	7.49352833145719	5.529827489725319	4.505848115806221	8.671730701083426	0.8619592635820584
plate_12_231	plate_12	EGF	1	2.995997985485543	5.268985609605133	5.159752231906335	3.1522020948261664	5.201205894845651	4.893993975775738	6.852782363961153	5.044539356355239	4.4511205927029724	0.9111533221128322
plate_2_231	plate_2	EGF	7	6.395693195449626	8.929001156887525	9.722119780170882	5.371071971675305	4.087813558385171	10	9.175008394119697	4.407926034940047	3.735513383366942	4.134900261896133
plate_13_205	plate_13	EGF	8	2.9267493275369203	6.7131756051464855	7.01591131720329	3.3610094786688243	4.643056563773383	2.8296953090355057	0	8.0473527999073209	2.619298214554897	1.3059388859274925
plate_7_205	plate_7	EGF	4	2.507800515807088	3.7453638213508396	4.548690396450846	3.8304960703497457	3.331063220116515	4.200011155351398	4.665706815690517	6.3280115567972794	3.580168152285033	2.780577931312125
plate_8_205	plate_8	EGF	5	1.5129332490410188	2.682865677079417	2.995575034818625	4.8460472820300025	0	2.9351243939081195	1.1300995147469368	8.732723520835467	4.6816314434305	3.191381281478311
plate_2_241	plate_2	EGF	6	6.108120676010518	6.040002567828023	5.762962325553382	4.7480164437958	5.935060284354771	6.530828299869475	7.47211903542078	5.131844005177152	7.371327692452655	4.698833260173668
plate_4_206	plate_4	EGF	2	5.875259993038102	6.330876451670399	6.018755902080263	3.5407349432751394	5.084987067847921	5.154843847600132	6.47811121941653	4.426541636911754	9.516408749253284	2.697543619277707
plate_8_206	plate_8	EGF	2	3.5075745274532673	3.970316268687655	4.1527123070035845	1.9916227998960427	2.1624257032844003	3.5314089742428747	4.2146061325489335	7.4057065451426896	3.8635947052958226	2.4996839900626395
plate_11_216	plate_11	EGF	5	6.691725569128453	5.258362585606534	5.373397802370238	1.4278418905309278	3.9922903214519696	4.742782778980333	6.213976749688559	6.02875188559258	0	2.8877734039771585
plate_12_216	plate_12	EGF	2	1.837849878404945	2.5019679552090492	2.4894660220829365	1.7488276494559705	4.47416983657431	1.9342533546707745	1.5491071654219288	7.227904791448819	4.580268159509608	1.2071062550151486
plate_4_216	plate_4	EGF	6	4.575628674766725	7.215289944319049	7.393435327880313	3.4587006317298115	5.132945707637793	5.816308570290461	5.1904735638465835	5.835260596398118	4.89377680416799	1.7307319703811685
plate_8_216	plate_8	EGF	1	5.267338273258641	4.559534062887238	5.352754917474867	2.068904214918148	4.549739079559704	4.559438177062482	4.721996177628486	6.948584479460345	4.288666355333145	2.0545606161423473
plate_3_208	plate_3	EGF	1	2.5346926594030093	4.910722207056391	5.6745269089156825	2.4304651702858897	5.331588323483681	6.096220966954938	6.526473649263091	5.613800634710157	10	2.2259282917730228
plate_7_208	plate_7	EGF	5	1.4926167011660552	3.666991426000443	4.00570024458501	2.3197884079625526	4.085007613782174	3.3219376609896347	3.330106757848811	8.348322412205679	2.7693172859108737	2.670522056212618
plate_13_230	plate_13	EGF	2	2.423218986378438	2.2258413267327155	2.240130433042297	0.9627358893171631	3.2805050918556105	2.5273506873208884	3.3081242546841345	6.305457424432412	5.419710044618049	1.9055947379970841
