sample_id	plate_number	treatment	ITGB1	MAPK_P38_P2	PLC_G2_P	STAT5_P	LRP6_P	H2A_P	KALLIKREIN_6	EPHRIN_B3	PLC_G1_P	SMAD3	MTOR_P	NFKB_P65_P	FAK_P	CDC2	STAT1	EGFR_P_Y1173	IKBA_P	KLF4	JAK1_P	RSK1_P_S380	RB_P	FAK	EGFR_P_Y1045	FRIZZLED_3	CREB_P	NOTCH_3	ERK1_2	MAPK_P38_P	RSK1_P_T359	AKT1_P	BMP2_4	CMYC	SMAD1_5_9_P	NOTCH_2	NICD	JNK	BMPRII	IKBA	GAPDH	AKT123_P	RELA_P	STAT1_P	RIBOSOMAL_S6_P	SMAD1_5_P	H3_P	MKK3_6_P	RNAPOLII	SRC	CFOS_P	STAT3_P	CYCLIN_E	CDK4	CYCLIN_B1	P63	IGFBP_3	NOTCH_1	SMAD2_3_P	RELA	SMAD1	GSK3B_P	ERK1_2_P	MAPK_APK2_P	JAGGED_1	AKT2	TGM1	SRC_P	JNK_P	CJUN_P	JAK1
plate_4_181	plate_4	No_EGF	0.374926726267455	0.00459820935346868	0.0021289287738004	0.00202565376805038	0.00529518000258438	0.00614249175439249	0.0156038652127534	0.00485638515140465	0.00157376214046726	0.0169037191626012	0.00250083526764205	0.00298000078690629	0.00351736211946413	0.00215071168774164	0.0279748984935105	0.00333473646492298	0.00669176997160124	0.00715025836582231	0.00295308399052051	0.00264963760239161	0.0503522489731696	0.00265767154289214	0.00265765551233245	0.0447098928816314	0.00648087999652723	0.00157833453246372	0.00313522144578183	0.011694599980234	0.00495800609049566	0.00487784558760053	0.0134699012075708	0.0104062720729644	0.00245423368224328	0.00447023099532969	0.00286059421593811	0.0036947161857273	0.00259190422968229	0.00491206820883632	0.00330302920913328	0.00358150346608924	0.00334493906190763	0.0023081562329966	0.151702217954823	0.00255003724068947	0.0116950487754393	0.00592221442715532	0.00517057046006898	0.0177751005278268	0.00444554206886389	0.00773430785718681	0.00477443550892159	0.00258784175451844	0.0105950989050117	0.0306392650275663	0.00319041621140873	0.0309878032797443	0.00167109443376009	0.00306635879682356	0.00541689141418409	0.00739534786693737	0.00360387756817358	0.014233560933727	0.004527115115712	0.0033672553314805	0.00489568997661233	0.00272949615088298	0.00779650785551976	0.00768982850790655	0.0366972030534572
plate_6_181	plate_6	EGF	0.3068496406217	0.00450700128485926	0.00230939444495135	0.00223692124589763	0.00876638490663372	0.00701037808377178	0.0132494729694243	0.0045930687035168	0.00167131055012943	0.0163370096680871	0.00306142581247556	0.00370039275684401	0.00391187897886816	0.00200358172730986	0.0163254475059283	0.00295880209608517	0.00578774357754843	0.00637797540903866	0.00261235670222968	0.00290028611265717	0.050703451880436	0.00261903928055306	0.00270713101460703	0.0234182842802071	0.00458027463097408	0.00174441552970243	0.00326474409350925	0.006300321943624	0.00492321152045709	0.00361497131034788	0.0157648253354003	0.0116900056966092	0.00213745751645716	0.00415877059906725	0.00274745774414401	0.00405982390745696	0.00287264894424162	0.00595309189204699	0.00404247298388228	0.00339098980537103	0.00552473320377231	0.00263420118548141	0.135044375450397	0.00243024078501275	0.00872432969767789	0.00623145990225766	0.00532411463279642	0.0220908779192723	0.00472924847676915	0.00509862232728878	0.00421568789033579	0.00375716416083371	0.0102457613858161	0.0288928332120146	0.00329101617691557	0.0675035463472548	0.00217274174727453	0.00315918942490867	0.00513690623260819	0.00561216491817131	0.00354392802095867	0.0106953167535242	0.0049041172689008	0.00351635218870237	0.0024672662983183	0.00294078443535193	0.00787012735208843	0.00480731777090469	0.0389707060347241
plate_7_181	plate_7	No_EGF	0.391657219950482	0.00535729731787626	0.00201784003969179	0.00166811757966548	0.00480633767422125	0.0105993982482793	0.0109905526998399	0.00463537543188125	0.00150573924156334	0.0150338693634441	0.0031972628379346	0.00286049095805803	0.00338625682526671	0.00218894450622799	0.0299551091311097	0.00304069022405215	0.0070324730517268	0.00787114669291069	0.0027636805853502	0.00308067094519603	0.0474231422041326	0.00263037813925616	0.0026109107799895	0.0212960528129738	0.00572274546985386	0.00159520482957744	0.00272219154039445	0.0076156330940552	0.00631029952920716	0.00536191466324903	0.0161593247943258	0.00708904885618107	0.00262101362403503	0.0043287325744105	0.0025416264907476	0.00317082572529889	0.00222503380487427	0.00543353362964007	0.00391129887448775	0.00271819997057398	0.00371009641845965	0.00295339387949152	0.194090661356841	0.00264409483593702	0.00804084181706996	0.00463841874383918	0.00465313729800169	0.0184417572730347	0.00372432763319065	0.0069872626084419	0.0034446808070003	0.00314635860102286	0.0121236774050162	0.0298186828941539	0.00352253677914066	0.0469993687425318	0.00197453921536736	0.003098444078032	0.00698796638671905	0.00815269942212535	0.00305481077102305	0.0118695212229497	0.00659407788680423	0.004043892412357	0.00205240893802492	0.00271115272617327	0.00625833702534538	0.00501463237209113	0.038206077671693
plate_9_181	plate_9	ip70S6K_EGF	0.491273831319259	0.0039307189739161	0.00220777723794112	0.00208736740387518	0.00427253142006862	0.00657038040921318	0.0136065163774516	0.00548644822381418	0.00178753699267435	0.0159789720324252	0.00280773635534224	0.00329528203591397	0.00409183787580339	0.0024076226156327	0.029412887525203	0.00315706087681662	0.00717903282916284	0.00706684006697784	0.00260908640666382	0.0028819197807503	0.00783080152913556	0.0029749761804127	0.00298566478750005	0.0286433661372358	0.00871007454132312	0.00207726261362996	0.0027452536504457	0.00947121058621641	0.00530549068325908	0.0033406144662295	0.0123701531804563	0.00769255446393755	0.00235735565295574	0.00445248880116915	0.00337953235158852	0.00290135982078967	0.00224176364325731	0.00404244319000903	0.00407182205504174	0.00338886779381275	0.0030959231023687	0.00324618572293827	0.0398530352352821	0.00280749907123873	0.0117782568938184	0.00572456531431251	0.00539825065887235	0.0213877945036377	0.00661072783792028	0.0079070537361632	0.00378594521950457	0.00272643499744731	0.00934349659984661	0.0287899476108737	0.00340109883094225	0.0639211074307699	0.0022455695686341	0.00338343668578403	0.00513924506604436	0.00771816741299785	0.00262814274061625	0.0140354953329186	0.00442867153789105	0.00420259440773452	0.00223092078624782	0.0036062394276273	0.00536975033890973	0.00492912436337506	0.0465731657942167
plate_10_177	plate_10	ip70S6K_EGF	0.420798119113794	0.00421269346044904	0.00206114286021377	0.00160504514615376	0.00512294000747341	0.0122149574767968	0.0136027495157645	0.0049291120850611	0.00164046973268285	0.015641237457278	0.00267712506413858	0.00311956868727784	0.00391919306118959	0.00211418192584997	0.0357193602147264	0.00314843537328234	0.00669675954328069	0.0066643833098318	0.00284787572025314	0.00278613503873381	0.0413314988618079	0.0025456540827147	0.00304103807955281	0.0247675362876141	0.00627785280343846	0.00157684889590219	0.00237086851737528	0.00748765020516285	0.00566312151704975	0.00482198018975903	0.0134211333852333	0.00708546045413686	0.0021342455862763	0.00430943898859394	0.00303626392357876	0.002913498748711	0.00224291114819177	0.00474764417319949	0.00446824595206551	0.00331966317149719	0.00372578472318554	0.00250317657409568	0.110305046476377	0.0029672415246981	0.0128476933817469	0.00753192676639172	0.00465642775985601	0.020394876322818	0.0045665631218144	0.00711975821324941	0.00373022655599531	0.00302894445400265	0.0124649932447549	0.0269150007033903	0.0034392406469418	0.0421717030875159	0.00174555148133705	0.0033399347974679	0.00553961788284592	0.00650593238107072	0.00348739442445292	0.0124088426567346	0.00449451901904975	0.00383167904224763	0.00332720888184409	0.00293730094316898	0.00587050585666796	0.00530157494069003	0.0363935084630601
plate_11_177	plate_11	EGF	0.405577309090646	0.00448767495941408	0.00199217129928587	0.00220021545336228	0.00680967831878329	0.0100675174585789	0.0196000950791218	0.00491293457901763	0.00167914195935853	0.0141839021787259	0.00306189665196155	0.00277710518827071	0.00406874353642624	0.00203791374138466	0.0200117345309405	0.00294193575638637	0.00658177958040992	0.00673709153349204	0.0025274786862054	0.00246531227990887	0.0423316998030161	0.00262436987527503	0.00281065101220583	0.024172628613422	0.00544944601413631	0.0012285999131978	0.00296117948643489	0.00896906606562316	0.00375209289732138	0.00320451735703715	0.0151670350313724	0.0148657363682805	0.00242108453859519	0.00363715941180644	0.00272157618266661	0.00342790312552854	0.00243854041282904	0.00548551998763306	0.00419725251673253	0.00318655714557855	0.00356593057989313	0.0023765326952097	0.120530244072277	0.00254298940237995	0.0119406292587806	0.00660319693002633	0.0045086892575385	0.0245300156970435	0.00537982342044561	0.00694698675108236	0.00414996223987621	0.00289282078443285	0.0119649400478061	0.0282490025964551	0.00303164917501016	0.070262645418614	0.0014781696528871	0.00291184681833588	0.00469672347709218	0.00398760141677716	0.00309126539689422	0.0134085665414248	0.00438798460133276	0.00369125954289341	0.00286402133805284	0.00289176673322681	0.00771654867352585	0.0068180853654962	0.0355801511068635
plate_3_177	plate_3	ip70S6K_EGF	0.297333895929659	0.0046145081061598	0.00235999738620476	0.00226082947453091	0.00488388878186613	0.00671933290081585	0.0158856033823068	0.00487891536616666	0.00223380998738005	0.0151083996453097	0.00314288236533875	0.00371699194163961	0.0042392465360231	0.00248122140323728	0.0208360368021837	0.0035162526434273	0.0075808459075214	0.00728536884503965	0.00341540614284814	0.00272401741882836	0.0450254649800587	0.00269484016436559	0.00287647924431931	0.0330377729783593	0.00669739555035351	0.00215348942898995	0.00259913120414297	0.0099195281707847	0.00503832848018395	0.00547663839000713	0.0143699814210338	0.0118053314115537	0.00268324312599789	0.00461836374526618	0.00304197954907186	0.00350030755061557	0.00288319827513277	0.00415440185729668	0.00487955823575696	0.00392955745537212	0.00374684888523056	0.003773322518107	0.0891230418174953	0.0034160448134402	0.0109884790951004	0.00680838096173786	0.00504114135328114	0.0179367686211105	0.00454819801958088	0.00689040606774718	0.00327226483891005	0.00298262645499917	0.0108448753189158	0.0347300805684751	0.00363665572553919	0.0322725454389666	0.00202890356701104	0.0034529117501436	0.00603458661528192	0.00605056377608988	0.00335053502799917	0.0132141259877091	0.00407689049868335	0.0044516894416945	0.0108655592267477	0.00305991519553363	0.00498229092786704	0.00486616594744579	0.0362851483114877
plate_4_177	plate_4	iRSK_EGF	0.354850300611268	0.00384592957520688	0.00177389894057549	0.00164528000134457	0.00426715709163394	0.00558362827268171	0.0166450514625482	0.00405914178557234	0.0019169138859252	0.0163520490542915	0.00261204339199258	0.00211722486791677	0.00408109082259752	0.00160858315704271	0.0585083792418915	0.00284943540435715	0.00600648348232876	0.00644138533874387	0.00253949185486964	0.00284552327824041	0.0554166952527437	0.00229593135019237	0.00251279949005251	0.0303978933715848	0.00639678155951028	0.00140619918512221	0.00317776078081876	0.00846316071904079	0.0036680760895863	0.00362873429463962	0.0137759353905136	0.00646344527863071	0.00198265000047004	0.00360372552049809	0.00228921420001049	0.00365159188918241	0.00261166511109113	0.00462730912807637	0.00331742180296221	0.00344126697917991	0.00272999686227304	0.00199564317142653	0.0870434959860889	0.00237685648129583	0.010099457299754	0.00577293942879257	0.00435931305560124	0.0171221733495306	0.00437889056648161	0.00659184448517439	0.00428552355645082	0.0031116191658498	0.0083516577257939	0.0296669447904972	0.00240092861710343	0.0470212766135697	0.00168203156820769	0.00341424874158924	0.00456067042214584	0.0050673252367764	0.0043506194211275	0.0152378953592898	0.00524740829116431	0.00329598429372761	0.00296193648785546	0.00238042792492366	0.00783674160196026	0.0117794266638698	0.0408777395391782
plate_10_166	plate_10	iRSK_EGF	0.32091638800529	0.0037547649649493	0.00154009331264101	0.00147388287585121	0.00507428163161608	0.0056317353530898	0.0168524262824152	0.0044158937978691	0.0015996586875798	0.0205625286604995	0.00254913153438031	0.00212755331810846	0.0030500175148622	0.00171358054721435	0.0378915343068574	0.00253415979471217	0.00556783229221296	0.00652854244931924	0.00209945031279604	0.00262373637413445	0.0500611185078777	0.00284279044569377	0.00273138383079622	0.0257211283780778	0.00484011681942695	0.00165654641372291	0.00276182681603128	0.00834190014143431	0.00306907103244441	0.00400934663846959	0.0148718061254213	0.00646411463145182	0.00174914161681583	0.0033024617209423	0.00321797700137694	0.00330690909525849	0.00209265997026338	0.00375604352674974	0.00342159708987001	0.0032500073860022	0.00292547984052697	0.00264115144219306	0.0708995841411041	0.00248382624649734	0.00834326613028129	0.00453206883743462	0.00431625380945539	0.0174665505406207	0.00341065530875346	0.00659474676811943	0.00393066617749955	0.002367339167281	0.00799730238804862	0.0395088785521217	0.00277326677513006	0.0494728755008209	0.00162641590973222	0.00248464209305021	0.00468545659380065	0.00398475878130451	0.00411296393869449	0.0116354418717091	0.00466031192976637	0.00382562746071868	0.00311975137502485	0.00172245948116523	0.00722683722085961	0.00591367633574154	0.0377717231888077
plate_4_166	plate_4	EGF	0.367391923450727	0.00467194755666444	0.00214682701996847	0.00220387565956168	0.00452969540322197	0.0111366108359113	0.0157030380318983	0.00535435029184944	0.00204583613055097	0.012693403352741	0.00281202171467081	0.00408841367835173	0.00392897459850291	0.00209734204816042	0.0230443554202817	0.00289913323721056	0.00712465806503116	0.00729818829760213	0.00296906678988289	0.00334024115801658	0.0550745370955583	0.00273343857424066	0.00252063330050947	0.025633016616497	0.00576763423229894	0.00208621103293086	0.00311754093523697	0.00847629123947053	0.00533696666467992	0.00428293011959762	0.0137486504763446	0.00999801890800676	0.00215137125637782	0.00426261516779257	0.00279303782440582	0.00381979520035152	0.00328937590310046	0.00476491088332049	0.00365801107073848	0.00306100949838819	0.00455738211628031	0.00257667205184871	0.152042065934841	0.00272476838263063	0.0169735561028492	0.00634204356405761	0.00600877283050348	0.0191833175577903	0.00478025671210704	0.00710617658661766	0.00355106066240289	0.00296297745313862	0.0214299918861124	0.0249211710801781	0.0029215542304681	0.034577607479927	0.0018280377018566	0.00416418906723515	0.00561717657146875	0.0055008400047026	0.00385133851728141	0.0141720729725111	0.00591080157147933	0.00380487535125108	0.00413887556050174	0.00294554637190682	0.00759136535445277	0.00695383918982244	0.0365639726179382
plate_6_166	plate_6	ip70S6K_EGF	0.334138978315457	0.00380399280753247	0.00242132173264426	0.00179514403938867	0.00861441117260611	0.00514847229072638	0.0131816577219572	0.00520502116544498	0.00174130872217472	0.0206501984602791	0.00286292185995232	0.00245319031435019	0.0039457095446163	0.00245875646236192	0.0193731918110732	0.00343547290957982	0.00578942335686085	0.00766030680360695	0.00303979509123773	0.00276379537508876	0.0260945275410044	0.00263539058772006	0.00246195079569083	0.0347339352752267	0.00498796163102855	0.00213467195380821	0.0038012209017629	0.0101647872264393	0.00541113755247559	0.00437066913605101	0.0175772634502676	0.0115740697485256	0.00227054817223899	0.0035093927590746	0.00247163608319234	0.00409655956919655	0.00343540143677148	0.00626334462927752	0.00698671310211663	0.00391543238158449	0.00476006044938848	0.00278515249283048	0.0764495720198996	0.00246665996394282	0.00932011751489541	0.00634036850115008	0.0058882628769175	0.0225585981911011	0.00463319373799226	0.00528122943527843	0.00432391484097676	0.00361298872144021	0.00843146508004806	0.0333927676843375	0.00293019210571038	0.0562792195334001	0.00167515913832387	0.00220052452365817	0.00510540463933564	0.00441925853371895	0.00295619823047891	0.00850137004901106	0.00488866672752989	0.00424286923413783	0.00213524161439469	0.00316941861657137	0.0147171751245428	0.00428156874029147	0.0326902735500877
plate_7_166	plate_7	No_EGF	0.389998306683187	0.0042521374935411	0.00279833502058628	0.00245097176182604	0.00457407829924524	0.0190193385846177	0.0174725391840073	0.00456935991157484	0.00235522199976802	0.0123595539293406	0.00362023554870383	0.00415693212831465	0.00520912984945311	0.00249159209149585	0.0173602105397659	0.00331253598649844	0.00709700683923003	0.0062229534450301	0.00352499542824724	0.00323494447202899	0.0358553784043031	0.00285883869530657	0.00338092009631634	0.0252997627961691	0.00616398166547979	0.0015822728029906	0.00278327222151879	0.00960422700839243	0.0053069398632573	0.00497900918932519	0.0125339458107479	0.00825813234274756	0.00257841579488311	0.00500699159315405	0.00411668449937989	0.00325790266595951	0.00210256884522254	0.00369184100818201	0.00431046020548052	0.00411661562072216	0.00463577676413532	0.00300228486566351	0.139633896569736	0.00354613812334249	0.0111071596785465	0.00675419602036029	0.00571709972616659	0.0197396889674919	0.00544522617748549	0.00730262578364667	0.00435533140708244	0.00294035696784252	0.0101377550807455	0.0233571564964662	0.00375261420482265	0.0354083165274447	0.0020988404117664	0.00300481542855773	0.00509431732455043	0.00565021785275482	0.00297686703802367	0.0131138856438464	0.00396030467798957	0.00477838150333014	0.00284330242273392	0.00355119867931365	0.00693642172258266	0.00733654348815517	0.0321766571924358
plate_9_166	plate_9	ip70S6K_EGF	0.395512020843262	0.00402881319044232	0.00238662224437752	0.00264265438406007	0.00461444756169004	0.0150920918118547	0.0177576686800814	0.00480223298466891	0.00206994209157986	0.0145237185356163	0.00349928150017165	0.00367990977064272	0.00523856959932265	0.00251785258741906	0.0268994471979069	0.00337109174174696	0.00672219691553846	0.00636029712662336	0.00279842653538188	0.00257396809033637	0.0379744621753502	0.00319828946229431	0.00340893807169684	0.0293610207164585	0.00713125131409345	0.00158730940213816	0.00227380289719869	0.0088643401197089	0.00530894167227712	0.0045253853865516	0.0129734130988061	0.00944547052172928	0.00321767860958793	0.00453571867544181	0.00293556329720495	0.0033505989221869	0.0020373720453125	0.00406882823290147	0.00419339430244985	0.0037246580331244	0.00383072381731291	0.00336502938335296	0.118844477573939	0.00337139974005194	0.0113279661081958	0.00604506328372254	0.00576206657405491	0.0175326467251003	0.00691235779709518	0.00688582685041982	0.0041816744291802	0.00330981002916084	0.0121202346771036	0.0197957076648916	0.00349427985048911	0.0464281452716877	0.00188696132480746	0.00385766969972614	0.00595151530494179	0.00619594821647353	0.00301744287164949	0.0135090014023749	0.0041642162182668	0.00416345855496069	0.00313103962202073	0.00345462661742342	0.00614986648263923	0.00454503190369774	0.0318449742182271
plate_11_167	plate_11	iRSK_EGF	0.221498676746393	0.00377961788570769	0.00138201405597281	0.00125563969227424	0.00427024251728623	0.00450306074775066	0.0234375667064981	0.00389171826005077	0.000897978188783386	0.0224978148568702	0.00143389944705949	0.00220442096589078	0.00231480736194441	0.00134714759222786	0.057322487909648	0.00175073758507765	0.00636058212086434	0.00675644628515103	0.00194969643851885	0.00182099319718253	0.0108423736354424	0.00195827918257406	0.00217994416403406	0.0221450446924276	0.00523437125481759	0.00133597345190131	0.00267467987161271	0.00771585157126314	0.00232151201871327	0.00289323728333766	0.0141004107981642	0.00549346563739126	0.00140140523200867	0.00269155897579817	0.00174793660747191	0.00234244915276877	0.00196655486490218	0.00440964472560494	0.0033364918405866	0.00263472486067449	0.00260967425702223	0.00237887170302006	0.0333317963327418	0.00161926557876778	0.00711912828064395	0.00521115357383505	0.00597207961872795	0.0147660931433703	0.00372688825303401	0.00656758032875198	0.00213711842815652	0.00209192207907627	0.00951084366898422	0.0503797680033333	0.00241797074533429	0.0611313396418329	0.00158253434268792	0.0023702630852558	0.00495684044479869	0.00385410773701167	0.00361524319816026	0.0153660435450491	0.00445751761062797	0.0025366672212298	0.00335072344858144	0.00185668834829895	0.00626770469665865	0.00581894298912111	0.0434357447754678
plate_12_167	plate_12	EGF	0.504277365257348	0.00421825478599904	0.00222890617475559	0.00219409461794122	0.00531637623488033	0.00595991296746895	0.0152823199193958	0.00572900076483078	0.00206085967845923	0.0160081951015449	0.00314015847617865	0.00365560025576395	0.004205565670791	0.00198818629266871	0.0287077838527779	0.0030727481116968	0.00727043894482674	0.00679280636159254	0.00273659039631199	0.00253094111354814	0.0574214511435712	0.00225760648360717	0.00306726057356192	0.0294145110935902	0.00660761337175453	0.00170070789787005	0.00223586073761862	0.00790928144062444	0.00567804886420501	0.00534084948959327	0.0136891340618244	0.0139977121987234	0.00257801906841507	0.00417802735361289	0.00290661846281936	0.00400689085607568	0.00260268478609263	0.00498383340095	0.00483639821544675	0.00357817422089827	0.00398561226360598	0.00366320644420909	0.135169495992879	0.00323942371079168	0.0101017071089055	0.00594301367331078	0.00595278197174114	0.0240741396943291	0.00426498164241375	0.00695492530315524	0.00439867229784873	0.00275090476164717	0.00971466906733303	0.0322679796782993	0.00297616048980025	0.0311679723309735	0.00210830241446182	0.00324228281556401	0.00581259982345163	0.00536056751597361	0.0038471089218677	0.0118896589080921	0.00401696797874681	0.00417323027889049	0.00426710562816124	0.00272998713723031	0.00612137224456996	0.00497037067136703	0.038411209820278
plate_13_167	plate_13	ip70S6K_EGF	0.409439969065843	0.00373200100586904	0.00203450061136318	0.00193750630429604	0.00767549126492886	0.00561401595485199	0.0131931093941563	0.00591708284802666	0.00171591867684926	0.0182164750915714	0.0027452722960744	0.00241318637779204	0.0036996289696877	0.00266536506344273	0.0217250779588891	0.0031071653613804	0.0070170989618671	0.0064417147892441	0.00318593842816608	0.0023203782344912	0.0119550622644975	0.00306907993448164	0.00323001864483896	0.0331935348443765	0.00475530973682635	0.00164035402349745	0.00310704580167479	0.00942263486659405	0.0038994627471228	0.00410981034722048	0.0147732019378107	0.00971145086236774	0.00260323416594422	0.00382906820670229	0.00287765452317767	0.00439566437378536	0.0030959549071472	0.00468042212679075	0.00422867810882788	0.00331503042963143	0.00456892100366124	0.00319622643808731	0.0399086218299292	0.00258073472631338	0.00878590490483744	0.00690250600399012	0.00480451131465113	0.0199200172296787	0.00605118074866902	0.00554151997793814	0.00391877816933041	0.00364778443341024	0.0104410996051357	0.0308871320929403	0.00321080412857296	0.0398228511286656	0.00200924804697431	0.00283805616136601	0.00496826327306539	0.00603690376649417	0.00271514608204146	0.0100501001897504	0.00876184271652785	0.00386770821015573	0.00263857617483039	0.00393223381161193	0.0103049014831089	0.00483833536064186	0.0435827303070225
plate_2_167	plate_2	iRSK_EGF	0.42645467474524	0.00439650759111665	0.00151565053547709	0.00177904642280466	0.00420953470614648	0.00665387064608383	0.0196078698219058	0.00475116021898456	0.00194590418294557	0.0144818972538912	0.00250457227841685	0.0032360293503162	0.00376917396997183	0.0017799460246136	0.0351156667944684	0.00298131117334093	0.00668664605653257	0.00647514801265527	0.00244395774117717	0.00261422595120498	0.0301671442634113	0.00287878642613567	0.00274236770823056	0.0283481041706965	0.0068017033037795	0.00142828499965018	0.00290955921103058	0.00951994201704019	0.00413052984041194	0.00413399952732376	0.0141229742287513	0.00731346467850709	0.0021934277964751	0.00365920138560923	0.00298322784208531	0.0033564072834768	0.00237420903660704	0.00483100802827778	0.00423990810336838	0.00281567305003495	0.00325059593596386	0.00257249684185741	0.0820398083877536	0.00279412004557274	0.00931699658778207	0.00550027999134456	0.00503396271224418	0.0196116672980732	0.00452760870705864	0.00728276354494127	0.00417722828073968	0.00278482210515874	0.010766370412963	0.030463704128383	0.00366354917546825	0.0701823138533437	0.00178373013561498	0.0034865978254023	0.00552532165982767	0.00505067779026169	0.00391415504488009	0.0149806768004967	0.00504903377600795	0.00373628532056334	0.00338666811822371	0.00302839061205654	0.00614272293130295	0.00650312585220531	0.0385022750721536
plate_3_167	plate_3	iRSK_EGF	0.351275549720731	0.00449206753937284	0.00198842857978939	0.00209916482089605	0.003977270472856	0.00678683777296885	0.0188162569639471	0.00509426989982126	0.00158860961465341	0.0148754771747704	0.00294337354680099	0.00266317927864744	0.0040812162207178	0.00197049182047854	0.0278217949179146	0.00252158700105041	0.00626521496771937	0.00636497132396944	0.0022602768684155	0.00246677953493397	0.0562854193356028	0.00263063859692164	0.00256794676384195	0.0256385088999763	0.00643397591143817	0.00125937775031443	0.00223399686650126	0.00845379315309651	0.00375777960815436	0.00396262809310009	0.0140343243837954	0.0061843002032863	0.00226325141359002	0.00371959786028836	0.00280360895089892	0.00301346176709329	0.00234603972968663	0.00416025257869714	0.00355171366592716	0.00281630702469831	0.00351593037056356	0.00259034632572832	0.12337726656972	0.00301950077966925	0.0105993110782081	0.00551230839525001	0.00628285971926777	0.0162430225594189	0.00437046395742821	0.00798100274111537	0.00363088864115078	0.00269652403842646	0.0161712158059504	0.0273426678129071	0.00236221479514373	0.071619056764788	0.00188552470496491	0.00287903624798683	0.00430910883680254	0.00570324107612369	0.00414169069981508	0.0163949276769505	0.00494893216742644	0.00356379304487264	0.0033607717174238	0.00299843994514696	0.00608470314397711	0.00921413164078179	0.0371231858211345
plate_4_167	plate_4	ip70S6K_EGF	0.467327724314739	0.00422035632515857	0.00236469625128129	0.00157196535532595	0.00658287203230371	0.00502279438945237	0.0134948557357936	0.0054670327458453	0.00134596813143394	0.0172772139906881	0.00230325100162389	0.0025830477918439	0.00344926251383252	0.00174036494698617	0.0754309333861015	0.00271517204840793	0.00567026681299177	0.00703083430276492	0.00235964416252252	0.00223164418611851	0.0126949210853623	0.00279514639376808	0.00253119942247767	0.0358591464517343	0.00548203832568958	0.00111475632390768	0.00428277769613962	0.0107808855629639	0.00474084647839551	0.0038648488479264	0.0188624476028203	0.0090024704945331	0.00204536873865837	0.00409399903358068	0.00238010158978569	0.00375840193195425	0.0028701127865982	0.00629368917188141	0.00510348660982736	0.00321602104358955	0.00417811637956847	0.0023900580754837	0.110143894009363	0.00224571150028908	0.00925890539588422	0.00761204944455028	0.00439610054663565	0.0305745366658909	0.00371235082559236	0.00743485272150232	0.00430063139459479	0.00404078773427553	0.010080342913453	0.0233154932837168	0.00269751213032966	0.0604521211366465	0.00157436530255818	0.00306089767046181	0.00709391389052258	0.00537809849618932	0.00286057556144742	0.0102826185453627	0.00677710148143253	0.00371389028695795	0.00263314356956536	0.00241293907406272	0.00864912865490463	0.00426588085255342	0.0411115043518571
plate_6_167	plate_6	ip70S6K_EGF	0.425346376419744	0.00449403310657748	0.00196679289221484	0.00190036866896714	0.00444716925718033	0.0065233997244137	0.0134864849465061	0.00510030482956421	0.0017471795546174	0.0180614616207121	0.00263218476016458	0.00291474220679939	0.00400879366873036	0.00172051739797897	0.0464730738728924	0.00311563654621254	0.00614180147015513	0.00793204404142143	0.00271356160553179	0.00261264657098885	0.0100529686019676	0.00276668215201315	0.00294736482348558	0.0274949206737539	0.0063203877498749	0.00160743038538961	0.00327292675355233	0.00867460975752523	0.00501997990337622	0.00550731012803482	0.0137949852918859	0.00796476321073971	0.0022947232724251	0.00441438365437355	0.00268924797726391	0.00353498800682072	0.00230947542750563	0.00507484278959531	0.00450936888655874	0.00331296427168021	0.00367333053126657	0.00254260393670996	0.139947068403747	0.0023806525990049	0.0119360234708725	0.00698412381629709	0.00564926271788716	0.0217117752848478	0.00779382822230624	0.0072907321772599	0.00411622651942259	0.00323332956383307	0.00995266117516345	0.0283743450591694	0.00315288342202409	0.0724050946038058	0.00165453243522794	0.00377573842130503	0.00572582410903309	0.00876128401804964	0.00255013722640515	0.0128119660598822	0.00731070133808435	0.00386560625404375	0.00230455510334319	0.00306580270501856	0.00595022449243767	0.00520057589129228	0.0431365499969724
plate_7_167	plate_7	No_EGF	0.23259211504139	0.00317179473021178	0.00186066340951965	0.00172634341513406	0.00675650543146612	0.00570289127423963	0.0129139315726947	0.00469385433149865	0.0013547609757866	0.0178389315389063	0.00268320556847153	0.00233306474124363	0.00285907366309245	0.00183585170394848	0.0160486047517132	0.00271264394350303	0.00539390299342742	0.00669036251523555	0.00226218208110467	0.00251902218737821	0.06049162114628	0.00287051306328245	0.00203750342957923	0.0261148157451976	0.00270429533243285	0.00107510122263706	0.00409595427333406	0.00869026492340088	0.00331528555875767	0.0026372982748824	0.0202583411096864	0.0107493304648579	0.00187777985051302	0.0030002518396724	0.00223620619503621	0.00408592138677578	0.00347599447556324	0.00523441676703229	0.00801058921515851	0.00409687478600361	0.00482803578035971	0.00216780477295829	0.128658117042127	0.0025608424977554	0.0067672141813646	0.00387522257701224	0.00743472326845758	0.0198978802016648	0.00420684597220045	0.00412334552867759	0.00372121575428254	0.00296543174053437	0.007429294976988	0.0483025371250634	0.00225557359809361	0.0560307230434066	0.00190545599716217	0.00227549273919096	0.00546680019890002	0.00345330387437639	0.00310063987770084	0.00593440738027946	0.00486507489785862	0.0035792800406477	0.00398952181126329	0.00231602866373606	0.0111446037916855	0.00399689911613001	0.0294080890343798
